fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,wine_type
7.2,0.2,0.28,1.6,0.028,13.0,168.0,0.99203,3.17,1.06,11.5,0
7.7,0.26,0.51,2.6,0.045,26.0,159.0,0.99126,3.0,0.5,11.2,0
6.876894331153509,0.22,0.2907764172116226,7.784284808265361,0.03315528344232452,34.53788662307019,121.38447165576754,0.9919599252609991,3.035378866230702,0.37077641721162263,12.130682993460528,0
7.7,0.49,0.26,1.9,0.062,9.0,31.0,0.9966,3.39,0.64,9.6,1
7.5,0.23,0.32,9.2,0.038,54.0,191.0,0.9966,3.04,0.56,9.7,0
5.843552479801487,0.2577208765836989,0.270595155710632,1.7732641291773235,0.03715824682794423,18.197923875319702,55.53471741645353,0.9908440392156626,3.339603229526245,0.8152479815460967,12.098016147631228,0
6.7,0.3,0.44,18.75,0.057,65.0,224.0,0.99956,3.11,0.53,9.1,0
7.051912237265254,0.3155054851709216,0.34620219406836866,2.1107915635049794,0.04089890296581568,33.37978059316313,108.9303291102553,0.990544521183428,3.282472574145392,0.520696708897447,12.582923207607099,0
6.6,0.44,0.09,2.2,0.063,9.0,18.0,0.99444,3.42,0.69,11.3,1
6.681815208494908,0.20727064594643557,0.3254543472329939,5.509108749030553,0.0289092395752546,58.45456527670061,125.54554374515276,0.9913418391933027,3.2145445625484723,0.6145489234226074,12.263630416989816,0
7.2,0.23,0.19,13.7,0.052,47.0,197.0,0.99865,3.12,0.53,9.0,0
7.695767682125012,0.37357338189837946,0.34764162030949164,2.01836176600463,0.0574689412803704,14.173720529791646,29.0,0.9950853991434921,3.1978669094918972,0.7655085298013891,11.162286754965276,1
9.8,0.93,0.45,8.6,0.052,34.0,187.0,0.9994,3.12,0.59,10.2,0
5.3,0.31,0.38,10.5,0.031,53.0,140.0,0.99321,3.34,0.46,11.7,0
6.905150710059196,0.35278900591712564,0.3453643609467236,8.630904260355175,0.037433421893488444,37.0,124.84547869822413,0.9916350248284026,3.003090426035518,0.3210301420118392,12.405150710059196,0
6.2,0.21,0.28,5.7,0.028,45.0,121.0,0.99168,3.21,1.08,12.15,0
7.0,0.36,0.21,2.3,0.086,20.0,65.0,0.99558,3.4,0.54,10.1,1
7.371552824315441,0.20143105648630882,0.3600086977020809,4.049347672343933,0.027573292364731623,58.57242259452353,183.42757740547646,0.9920711179392114,3.1585515481095294,0.5871900732398677,11.957329236473162,0
6.5,0.21,0.4,7.3,0.041,49.0,115.0,0.99268,3.21,0.43,11.0,0
7.4,0.49,0.27,2.1,0.071,14.0,25.0,0.99388,3.35,0.63,12.0,1
7.9,0.34,0.44,6.5,0.027,47.0,126.0,0.99124,2.96,0.37,12.5,0
7.5,0.61,0.26,1.9,0.073,24.0,88.0,0.99612,3.3,0.53,9.8,1
8.4,0.16,0.33,1.5,0.033,16.0,98.0,0.994,3.14,0.42,9.7,0
10.2,0.24,0.49,2.4,0.075,10.0,28.0,0.9978,3.14,0.61,10.4,1
5.469640196215355,0.37381558820168564,0.10863568630936304,1.3019490195580528,0.03698050980441947,42.01949019558053,118.75487254889514,0.9892676311764034,3.3477436274447565,0.3471589215773408,12.345127451104867,0
7.5,0.4,0.18,1.6,0.079,24.0,58.0,0.9965,3.34,0.58,9.4,1
7.9,0.19,0.42,1.6,0.057,18.0,30.0,0.994,3.29,0.69,11.2,1
6.7,0.28,0.42,3.5,0.035,43.0,105.0,0.99021,3.18,0.38,12.2,0
6.6,0.33,0.32,15.6,0.054,62.0,227.0,0.99734,3.25,0.56,10.4,0
7.101231486481945,0.1960246297296389,0.3410862040537362,5.468534695969787,0.02351847229722918,56.40985189185557,185.59014810814443,0.9927469212837952,3.2018029621628887,0.48446796486313926,11.551847229722918,0
6.5,0.29,0.52,7.9,0.049,35.0,192.0,0.99551,3.16,0.51,9.5,0
7.7,0.3,0.42,14.3,0.045,45.0,213.0,0.9991,3.18,0.63,9.2,0
10.7,0.35,0.53,2.6,0.07,5.0,16.0,0.9972,3.15,0.65,11.0,1
6.639689596860584,0.3338082005886405,0.2817461199607573,2.9206208062788326,0.03647616401177281,29.0,118.82538800392427,0.9909571507964682,3.2587305998037865,0.6238082005886405,12.155543205493979,0
7.3,0.19,0.27,13.9,0.057,45.0,155.0,0.99807,2.94,0.41,8.8,0
6.8,0.19,0.71,17.5,0.042,21.0,114.0,0.99784,2.85,0.5,9.5,0
5.573394987385805,0.25457199663621455,0.29266050126141957,1.568883751051183,0.026755350042047318,14.244649957952682,65.84557476873975,0.9898682417460055,3.3435627485283437,0.56617700925041,11.9,0
7.677619627904879,0.32486415282317116,0.38868045448439065,11.310608265795114,0.042974128106390196,45.539456611292685,152.84217355482926,0.995119172336229,3.058680454484391,0.33447607441902416,10.90388078404147,0
6.912925439912648,0.28,0.45258508798252967,7.185940053653622,0.034140599463463775,29.247163733915677,110.37641813304216,0.9920013614077204,3.2042179839039133,0.5862358186695783,12.38707456008735,0
7.624432358828721,0.3618100417644834,0.400949791177583,2.9701311058942186,0.0693393027060455,15.0,33.85065552947109,0.9962843364082544,3.3027598329420664,0.8206331941183886,12.20949791177583,1
7.1,0.47,0.24,6.0,0.044,11.0,77.0,0.9956,3.21,0.56,9.7,0
6.2,0.17,0.28,4.7,0.037,39.0,133.0,0.9931,3.41,0.46,10.8,0
5.7,0.41,0.21,1.9,0.048,30.0,112.0,0.99138,3.29,0.55,11.2,0
5.9,0.65,0.23,5.0,0.035,20.0,128.0,0.99016,3.46,0.48,12.8,0
5.7,0.27,0.16,9.0,0.053,32.0,111.0,0.99474,3.36,0.37,10.4,0
6.3,0.23,0.21,5.1,0.035,29.0,142.0,0.9942,3.36,0.33,10.1,0
4.8,0.34,0.0,6.5,0.028,33.0,163.0,0.9939,3.36,0.61,9.9,0
6.9,0.21,0.28,2.4,0.056,49.0,159.0,0.9944,3.02,0.47,8.8,0
6.8,0.28,0.4,22.0,0.048,48.0,167.0,1.001,2.93,0.5,8.7,0
6.9,0.33,0.28,1.3,0.051,37.0,187.0,0.9927,3.27,0.6,10.3,0
6.801072048161679,0.19286877912993916,0.2635120080269465,4.251608072242519,0.02867024016053893,15.483919277574817,107.32975983946108,0.9929275450640865,3.256487991973054,0.47319039357844284,10.795711807353285,0
6.3,0.25,0.44,11.6,0.041,48.0,195.0,0.9968,3.18,0.52,9.5,0
7.2,0.725,0.05,4.65,0.086,4.0,11.0,0.9962,3.41,0.39,10.9,1
7.3,0.19,0.27,13.9,0.057,45.0,155.0,0.99807,2.94,0.41,8.8,0
8.04270285117705,0.35085213490999023,0.3504896801107813,7.365914603600393,0.04059745549376855,29.865818497922852,122.75612100138477,0.9951341815020771,3.2621939499307615,0.4848775799723047,10.835357649515332,0
6.976637944417473,0.2376637944417473,0.32,1.2899876904646312,0.03710012309535369,39.0,122.83312817441052,0.9918952044935297,3.1746724111165054,0.41933251269764205,11.263411293724001,0
7.5,0.52,0.4,2.2,0.06,12.0,20.0,0.99474,3.26,0.64,11.8,1
5.1,0.51,0.18,2.1,0.042,16.0,101.0,0.9924,3.46,0.87,12.9,1
7.0,0.36,0.32,10.5,0.045,35.0,135.0,0.9935,3.09,0.33,11.6,0
5.4214023317343925,0.2547601554489595,0.4094095725153614,3.20959378204162,0.030690038862239873,22.10701165867196,126.89298834132804,0.9912103316834806,3.4798892616174424,0.430959378204162,11.79040621795838,0
6.9,0.3,0.21,7.2,0.045,54.0,190.0,0.99595,3.22,0.48,9.4,0
7.252195874419038,0.40265371120933263,0.34495608251161924,3.4326855604666333,0.03851317524651423,33.504391748838074,108.74341237674288,0.9910221772125126,3.132565876232571,0.4623902062790481,12.626537112093327,0
6.6,0.26,0.21,2.9,0.026,48.0,126.0,0.99089,3.22,0.38,11.3,0
7.038668229431358,0.435280375063526,0.24858644787960985,2.528271042407803,0.03754672917725433,24.613317705686416,87.24532708227457,0.9888322079261676,2.9792523331639305,0.38735981246823703,13.277336458862717,0
5.3,0.24,0.33,1.3,0.033,25.0,97.0,0.9906,3.59,0.38,11.0,0
5.452618628504341,0.3894762742991318,0.14104745140173647,2.6209900377709823,0.03431587580997106,44.263093142521704,117.31587580997106,0.9894252618628504,3.275793790498553,0.43104745140173645,12.478927942756512,0
7.3,0.45,0.36,5.9,0.074,12.0,87.0,0.9978,3.33,0.83,10.5,1
6.2,0.25,0.39,1.3,0.051,42.0,135.0,0.9906,3.23,0.4,11.1,0
6.114067698224321,0.15637027228037417,0.434963502457942,9.807431929906457,0.041370272280374175,46.77040470186904,126.40743192990645,0.9941204512126541,3.0554810891214963,0.3909621782429934,10.659256807009355,0
6.8,0.21,0.62,6.4,0.041,7.0,113.0,0.99358,2.96,0.59,10.2,0
6.1,0.34,0.27,2.6,0.024,20.0,105.0,0.9906,3.4,0.67,12.2,0
6.8,0.19,0.23,5.1,0.034,71.0,204.0,0.9942,3.23,0.69,10.1,0
6.7,0.16,0.32,12.5,0.035,18.0,156.0,0.99666,2.88,0.36,9.0,0
8.7,0.7,0.24,2.5,0.226,5.0,15.0,0.9991,3.32,0.6,9.0,1
7.200201382884933,0.3344735330833793,0.342226697397443,13.865391241728755,0.03755264669166207,46.445339479488595,150.11133486987214,0.994743929799294,3.345486190339634,0.4721662825319629,12.52226697397443,0
7.6,0.2,0.3,14.2,0.056,53.0,212.5,0.999,3.14,0.46,8.9,0
4.856227581065239,0.27465027824761823,0.3558664193354505,3.8322201611287543,0.03257445887209872,29.0,118.36777983887124,0.9896620037099683,3.452310451561201,0.4666561532726613,12.652888064451503,0
7.4820490647493365,0.25761822404975343,0.29340630832491466,12.573642528254837,0.0489378271325294,46.30035046249526,153.9597196300038,0.9966734236032802,2.9738091120248766,0.3683887852001517,9.814273360746302,0
6.473964818393549,0.3079290333592115,0.31159765455956995,3.2532551519856643,0.021786979392057343,55.57988272797849,122.31360696805018,0.9898,3.3510058636010753,0.4972780029620787,12.794674484801433,0
5.975891799123975,0.35378980009733607,0.16069427986372947,1.356894900048668,0.03643105099951332,41.27579600194672,120.72420399805328,0.9905207325987346,3.2781003100924693,0.36879458995619874,11.712054100438012,0
7.8,0.24,0.38,2.1,0.058,14.0,167.0,0.994,3.21,0.55,9.9,0
6.930440011812907,0.2834840129941971,0.28522000590645324,9.354400118129066,0.040826400708774385,37.0,128.9132003543872,0.9935756479905496,3.2152079787367684,0.33695599881870936,11.421760047251626,0
9.6,0.29,0.46,1.45,0.039,77.5,223.0,0.9944,2.92,0.46,9.5,0
10.3,0.27,0.24,2.1,0.072,15.0,33.0,0.9956,3.22,0.66,12.8,1
6.6,0.13,0.3,4.9,0.058,47.0,131.0,0.9946,3.51,0.45,10.3,0
6.8373895411045895,0.29565261472385274,0.31878313766862326,7.767811099389008,0.03100883671163287,36.06084311656884,113.93915688343117,0.9913399116328837,2.9837389541104593,0.35808633938660617,12.268694770552294,0
5.4,0.415,0.19,1.6,0.039,27.0,88.0,0.99265,3.54,0.41,10.0,0
7.6,0.21,0.35,1.2,0.041,7.0,106.0,0.9914,3.06,0.45,11.3,0
6.4,0.18,0.28,17.05,0.047,53.0,139.0,0.99724,3.25,0.35,10.5,0
8.2,0.3,0.44,12.4,0.043,52.0,154.0,0.99452,3.04,0.33,12.0,0
6.0,0.28,0.24,17.8,0.047,42.0,111.0,0.99896,3.1,0.45,8.9,0
7.935531198886056,0.3404030381062947,0.3922344005569721,4.416121524251788,0.037604384200509974,50.0,151.64468801113944,0.9931512816077976,3.3149814442329886,0.4047251226734663,11.410623977721114,0
9.0,0.36,0.52,2.1,0.111,5.0,10.0,0.99568,3.31,0.62,11.3,1
8.0,0.58,0.28,3.2,0.066,21.0,114.0,0.9973,3.22,0.54,9.4,1
6.6,0.25,0.51,8.0,0.047,61.0,189.0,0.99604,3.22,0.49,9.2,0
6.7,0.15,0.29,5.0,0.058,28.0,105.0,0.9946,3.52,0.44,10.2,0
7.0,0.22,0.26,9.2,0.027,37.0,122.0,0.99228,3.06,0.34,12.5,0
8.9,0.33,0.34,1.4,0.056,14.0,171.0,0.9946,3.13,0.47,9.7,0
6.772366882534008,0.35535879572850937,0.3330381935927641,4.2116030106787266,0.01962442149502171,55.723668825340084,118.53587957285094,0.9897605497636923,3.266076387185528,0.3843663224253257,12.734809032036178,0
7.6,0.4,0.27,1.2,0.053,23.0,193.0,0.99164,3.22,0.38,11.6,0
6.832607092598625,0.25673929074013746,0.40369645370068735,1.6347858148027494,0.047043574444082484,40.67392907401375,122.16303546299312,0.9928369645370069,3.4210893611020623,0.4702178722204124,10.614124824095189,0
7.4,0.19,0.31,14.5,0.045,39.0,193.0,0.9986,3.1,0.5,9.2,0
6.2,0.28,0.27,10.3,0.03,26.0,108.0,0.99388,3.2,0.36,10.7,0
6.3,0.57,0.28,2.1,0.048,13.0,49.0,0.99374,3.41,0.6,12.8,1
7.6,0.19,0.42,1.5,0.044,6.0,114.0,0.9914,3.04,0.74,12.8,0
6.058278345748057,0.29416708964809185,0.247493655278622,4.025012689442756,0.027833417929618375,38.16658207038163,97.66683585923674,0.9904125063447213,3.2650025378885514,0.4999898484457952,12.26663282815265,0
7.1,0.68,0.07,1.9,0.075,16.0,51.0,0.99685,3.38,0.52,9.5,1
5.77027336394648,0.28601652984781745,0.27891799081605617,1.7506547933612635,0.028675397244816846,15.891799081605615,70.44589954080281,0.9897943394833377,3.3402733639464794,0.3881093455785918,12.048633180267602,0
10.3,0.34,0.52,2.8,0.159,15.0,75.0,0.9998,3.18,0.64,9.4,1
7.5,0.64,0.0,2.4,0.077,18.0,29.0,0.9965,3.32,0.6,10.0,1
7.6,0.31,0.24,1.8,0.037,39.0,150.0,0.9913,3.05,0.44,11.8,0
7.1,0.36,0.28,2.4,0.036,35.0,115.0,0.98936,3.19,0.44,13.5,0
6.3,0.27,0.37,7.9,0.047,58.0,215.0,0.99542,3.19,0.48,9.5,0
6.6,0.38,0.29,2.4,0.136,15.0,93.0,0.99336,3.18,0.6,9.5,0
8.3,0.28,0.48,2.1,0.093,6.0,12.0,0.99408,3.26,0.62,12.4,1
8.0,0.44288969829861763,0.45243392211797107,9.013309051041471,0.029555150850691193,47.155879319447045,151.0,0.9926288969829862,3.1339927153124414,0.26422060340276476,12.7,0
6.003221981814901,0.30824039966936184,0.3849566028104243,8.16245395536385,0.03135192006612763,68.59231973548948,168.6802997520214,0.9930797527398239,3.406802997520214,0.39472119900808555,11.805576019838288,0
4.8,0.225,0.38,1.2,0.074,47.0,130.0,0.99132,3.31,0.4,10.3,0
7.715138409344296,0.1969723181311408,0.46065278146658234,12.133261251393627,0.040172211893569454,41.1958344399747,142.6083311200506,0.9993367740299524,3.2328194038675946,0.7312776154703772,8.793751659962052,0
6.6,0.31,0.38,16.05,0.058,16.0,165.0,0.9997,3.38,0.6,9.2,0
7.3,0.19,0.27,13.9,0.057,45.0,155.0,0.99807,2.94,0.41,8.8,0
6.3294567045940315,0.27290747155447637,0.29178268183761263,6.8120118752671734,0.02941086590811937,16.41086590811937,84.05814943108953,0.9917090576940708,3.0982555170673143,0.4477122216613458,11.781791192574605,0
6.6,0.26,0.46,6.9,0.047,59.0,183.0,0.99594,3.2,0.45,9.3,0
7.4,0.41,0.66,10.8,0.051,77.0,194.0,0.9976,3.05,0.46,8.7,0
6.9,0.19,0.49,6.6,0.036,49.0,172.0,0.9932,3.2,0.27,11.5,0
14.0,0.41,0.63,3.8,0.089,6.0,47.0,1.0014,3.01,0.81,10.8,1
9.6,0.6,0.5,2.3,0.079,28.0,71.0,0.9997,3.5,0.57,9.7,1
8.7,0.69,0.0,3.2,0.084,13.0,33.0,0.9992,3.36,0.45,9.4,1
8.2,0.37,0.36,1.0,0.034,17.0,93.0,0.9906,3.04,0.32,11.7,0
6.73855953458662,0.30699167421063395,0.33843213962401403,2.33855953458662,0.0412415488045282,36.5360116353345,103.3072023270669,0.99119216069812,3.270783930187993,0.441567860375986,11.72351790563979,0
6.8,0.27,0.42,7.3,0.054,58.0,200.0,0.99556,3.12,0.49,9.4,0
5.2,0.24,0.45,3.8,0.027,21.0,128.0,0.992,3.55,0.49,11.2,0
6.1,0.22,0.25,12.1,0.035,54.0,135.0,0.99481,3.21,0.4,10.7,0
6.4,0.26,0.21,8.2,0.05,51.0,182.0,0.99542,3.23,0.48,9.5,0
7.009498079662852,0.29387093477044773,0.3820430217431841,2.5482074273673296,0.04490501920337148,34.0,105.8978489128408,0.9904638886049677,3.1329928297094694,0.4780286811621227,12.8,0
8.1,0.26,0.27,4.3,0.03,43.0,123.0,0.99212,3.16,0.33,11.2,0
7.8,0.56,0.12,2.0,0.082,7.0,28.0,0.997,3.37,0.5,9.4,1
7.1,0.26,0.32,16.2,0.044,31.0,170.0,0.99644,3.17,0.37,11.2,0
7.6,0.42,0.25,3.9,0.104,28.0,90.0,0.99784,3.15,0.57,9.1,1
8.4,0.58,0.27,12.15,0.033,37.0,116.0,0.9959,2.99,0.39,10.8,0
5.9,0.24,0.12,1.4,0.035,60.0,247.0,0.99358,3.34,0.44,9.6,0
8.6,0.33,0.4,2.6,0.083,16.0,68.0,0.99782,3.3,0.48,9.4,1
7.1,0.26,0.34,14.4,0.067,35.0,189.0,0.9986,3.07,0.53,9.1,0
6.4,0.25,0.32,0.9,0.034,40.0,114.0,0.99114,3.31,0.58,10.8,0
7.2,0.39,0.54,1.4,0.157,34.0,132.0,0.99449,3.11,0.53,9.0,0
6.4,0.15,0.36,1.8,0.034,43.0,150.0,0.9922,3.42,0.69,11.0,0
6.0,0.23,0.15,9.7,0.048,101.0,207.0,0.99571,3.05,0.3,9.1,0
7.9,0.51,0.36,6.2,0.051,30.0,173.0,0.9984,3.09,0.53,9.7,0
6.724263398140444,0.3819607145674903,0.43654419611157336,7.481738844745125,0.02982720980557867,51.700982135812744,152.70098213581275,0.9914497781301777,3.155049106790637,0.2882720980557867,12.785049106790638,0
5.9,0.22,0.45,22.6,0.12,55.0,122.0,0.99636,3.1,0.35,12.8,0
6.4,0.27,0.49,7.3,0.046,53.0,206.0,0.9956,3.24,0.43,9.2,0
6.778048505392897,0.24082318104776632,0.2906859842064719,1.9931401579352805,0.04391768189522337,15.041159052388316,96.0,0.9922802129160246,3.234527495762715,0.6378048505392898,10.435671178736541,0
6.8,0.18,0.3,12.8,0.062,19.0,171.0,0.99808,3.0,0.52,9.0,0
7.260033271948791,0.21597837323328617,0.28398835481792334,14.019900184153629,0.053402994475391145,45.199833640256045,154.00083179871976,0.997456510724414,3.0279268017126606,0.42798502762304425,9.539384468947375,0
6.4,0.22,0.38,9.1,0.044,35.0,127.0,0.99326,2.97,0.3,11.0,0
6.641621260564306,0.4394414173709537,0.30527929131452314,6.243596863867049,0.04080722044597544,19.70810630282153,142.76396456572616,0.9913907357539983,3.1429189369717845,0.37304496079833815,12.0,0
6.1,0.34,0.24,18.35,0.05,33.0,184.0,0.99943,3.12,0.61,9.3,0
6.2,0.21,0.38,6.8,0.036,64.0,245.0,0.9951,3.06,0.36,9.3,0
10.68587241126767,0.3489404308450753,0.5271744822535342,2.7342120929571254,0.07010595691549247,5.0,15.894043084507533,0.9972141275887323,3.1528255177464657,0.6560042252112398,11.056510354929316,1
6.5,0.25,0.27,15.2,0.049,75.0,217.0,0.9972,3.19,0.39,9.9,0
7.5,0.33,0.28,4.9,0.042,21.0,155.0,0.99385,3.36,0.57,10.9,0
6.7,0.41,0.34,9.2,0.049,29.0,150.0,0.9968,3.22,0.51,9.1,0
7.0,0.11,0.32,4.6,0.057,59.0,144.0,0.9956,3.55,0.44,9.4,0
6.2,0.28,0.45,7.5,0.045,46.0,203.0,0.99573,3.26,0.46,9.2,0
6.401044116799708,0.2202088233599416,0.3199651961066764,7.200696077866472,0.02804524506132068,14.972156885341118,82.99303922133528,0.9929983990209071,3.1296867649600877,0.5497215688534112,10.90174019466618,0
7.365277957761496,0.36611118310459834,0.35010415316788784,4.704166126715513,0.0349479234160561,32.98958468321122,106.98958468321122,0.9913041322729148,3.1130555915522993,0.4095833873284488,12.732638978880749,0
5.7,0.24,0.3,1.3,0.03,25.0,98.0,0.98968,3.37,0.43,12.4,0
6.5,0.29,0.32,3.0,0.036,38.0,93.0,0.9906,3.16,0.59,12.0,0
7.6,0.345,0.26,1.9,0.043,15.0,134.0,0.9936,3.08,0.38,9.5,0
6.7,0.53,0.29,4.3,0.069,20.0,114.0,0.99014,3.22,0.59,13.4,0
6.213105440889112,0.6115098687102851,0.45378911822177576,1.6586904311189246,0.03293163226673364,28.86894559110888,75.78632645334673,0.9893520231143137,3.318205103199799,0.41227924951149064,12.786894559110888,0
6.3,0.24,0.29,13.7,0.035,53.0,134.0,0.99567,3.17,0.38,10.6,0
6.017215449310121,0.3265569101379759,0.2741147696620675,5.577046067586506,0.03135409213517301,17.531138202759518,104.05738483103373,0.9910982521738132,3.2282295393241354,0.348180623579282,12.16556910137976,0
7.9,0.2,0.39,1.0,0.041,37.0,154.0,0.99093,3.08,0.43,11.9,0
5.9,0.61,0.08,2.1,0.071,16.0,24.0,0.99376,3.56,0.77,11.1,1
7.933032580949576,0.17556558063501412,0.4511311612700282,13.265162904747882,0.046877861301484476,41.886883872997174,143.88688387299717,1.000266065161899,3.2577376774599434,0.7555655806350141,8.633032580949576,0
6.895859675710658,0.2810350810723356,0.3012420972868027,8.26480724354059,0.02633122594314739,36.937895135659865,113.06210486434014,0.9913866877405685,2.989585967571066,0.3785508864987302,12.29792983785533,0
7.3,0.3,0.25,2.5,0.045,32.0,122.0,0.99329,3.18,0.54,10.3,0
7.1,0.42,0.2,2.8,0.038,28.0,109.0,0.98968,3.23,0.47,13.4,0
7.648351666015037,0.2354945001954889,0.22069597216791975,1.1439560417481205,0.03475824166992482,14.560439582518796,86.2930402783208,0.9907271794727543,3.0649816807130326,0.45300365983897256,11.449084236572682,0
6.6,0.32,0.34,7.7,0.044,63.0,212.0,0.99526,3.22,0.48,9.7,0
7.0,0.15,0.38,2.2,0.047,33.0,96.0,0.9928,3.13,0.39,10.4,0
5.244524525940632,0.29770082569306583,0.31645983486138685,1.2861311314851578,0.021167867889109467,39.86131131485158,149.5693443425742,0.9880063842628615,3.327846721712871,0.59,13.461680428217765,0
7.5,0.17,0.44,11.3,0.046,65.0,146.0,0.997,3.17,0.45,10.0,0
7.0,0.35,0.3,6.5,0.028,27.0,87.0,0.9936,3.4,0.42,11.4,0
6.4,0.17,0.27,9.9,0.047,26.0,101.0,0.99596,3.34,0.5,9.9,0
6.5,0.17,0.31,1.5,0.041,34.0,121.0,0.99092,3.06,0.46,10.5,0
5.670148881563048,0.29715270091105345,0.20270948633419783,4.114581027331605,0.028430540182210695,37.5694598177893,98.8610803644214,0.9904572905136658,3.282916205466321,0.42833517813471655,12.027783927115722,0
7.006975887567023,0.35843042529741986,0.32122078032422896,10.518311704863434,0.04497384042162366,35.052319156752674,135.06975887567023,0.9935566790864822,3.0913079789188167,0.3337495395672747,11.572968435677787,0
7.2,0.63,0.0,1.9,0.097,14.0,38.0,0.99675,3.37,0.58,9.0,1
6.4,0.24,0.26,8.2,0.054,47.0,182.0,0.99538,3.12,0.5,9.5,0
7.4,0.965,0.0,2.2,0.088,16.0,32.0,0.99756,3.58,0.67,10.2,1
6.775984180243344,0.26270177972262376,0.4142962428077943,1.695497033795627,0.04880487146447718,41.030019774695816,121.95497033795627,0.9929459644055475,3.46834891239173,0.47774851689781356,10.524015819756656,0
6.4,0.55,0.26,9.6,0.027,20.0,104.0,0.9924,3.22,0.73,13.1,0
6.6,0.17,0.26,7.4,0.052,45.0,128.0,0.99388,3.16,0.37,10.0,0
7.0521653861602545,0.4597497256057689,0.2872665934948717,14.13031540624357,0.026118390041474423,22.410010975769243,141.72665934948716,0.9949428769856801,3.130250274394231,0.48136670325256414,12.027334065051283,0
6.0,0.16,0.3,6.7,0.043,43.0,153.0,0.9951,3.63,0.46,10.6,0
8.0,0.38,0.06,1.8,0.078,12.0,49.0,0.99625,3.37,0.52,9.9,1
7.5,0.77,0.2,8.1,0.098,30.0,92.0,0.99892,3.2,0.58,9.2,1
7.6,0.2,0.3,14.2,0.056,53.0,212.5,0.999,3.14,0.46,8.9,0
6.5,0.34,0.36,11.0,0.052,53.0,247.0,0.9984,3.44,0.55,9.3,0
5.935872659861265,0.34476942048854226,0.1438879049215903,4.170344131242407,0.04206012778709277,43.0,117.70140118848012,0.9910708638041555,3.299398722129072,0.44687389303678904,11.840280237696025,0
7.3,0.19,0.27,13.9,0.057,45.0,155.0,0.99807,2.94,0.41,8.8,0
7.583569930855816,0.3591425303685417,0.3297141767895139,6.377134143161113,0.03735718370393228,49.621427209868926,154.02858232104862,0.9933435737432228,3.051071360493446,0.3332860138288367,11.223566118488803,0
7.3,0.25,0.29,7.5,0.049,38.0,158.0,0.9965,3.43,0.38,9.6,0
7.1772892760068405,0.20988098529777677,0.2676099128984608,6.872892760068407,0.09461719434147076,30.15933914010261,159.85256233011972,0.9942885158302441,3.194542144798632,0.5057784920929883,10.982875938967506,0
7.4,0.24,0.31,8.4,0.045,52.0,183.0,0.9963,3.09,0.32,8.8,0
5.6,0.12,0.33,2.9,0.044,21.0,73.0,0.98896,3.17,0.32,12.9,0
8.3,0.34,0.4,2.4,0.065,24.0,48.0,0.99554,3.34,0.86,11.0,1
7.490985786798165,0.37213143823975536,0.4051642977996942,12.15408527921101,0.03552457078401631,46.0,150.43442865199796,0.9939573712352049,3.2844256965604486,0.40008141004046893,12.586885730399592,0
6.7,0.48,0.49,2.9,0.03,28.0,122.0,0.98926,3.13,0.4,13.0,0
6.1,0.32,0.24,1.5,0.036,38.0,124.0,0.9898,3.29,0.42,12.4,0
6.8,0.26,0.34,13.9,0.034,39.0,134.0,0.9949,3.33,0.53,12.0,0
6.7,0.46,0.24,1.7,0.077,18.0,34.0,0.9948,3.39,0.6,10.6,1
7.4,0.29,0.38,1.7,0.062,9.0,30.0,0.9968,3.41,0.53,9.5,1
5.2,0.17,0.27,0.7,0.03,11.0,68.0,0.99218,3.3,0.41,9.8,0
7.0,0.56,0.13,1.6,0.077,25.0,42.0,0.99629,3.34,0.59,9.2,1
6.9,0.43,0.28,9.4,0.056,29.0,183.0,0.99594,3.17,0.43,9.4,0
7.9,0.41,0.37,4.5,0.03,40.0,114.0,0.992,3.17,0.54,12.4,0
5.571301412562303,0.3982285910867409,0.12818408548354687,1.4696190148554318,0.03901682397706871,42.53587323429712,119.69619014855432,0.9902354281782652,3.3855269721136585,0.3648095074277159,11.728698587437696,0
6.004795783090839,0.48431620478175497,0.4311989457727097,1.7530786145759565,0.033880105422729026,26.39727710787785,74.34931927696947,0.9891219183132363,3.277945542157557,0.3672261746939312,12.832534036151527,0
6.959800090056508,0.19915999228087075,0.26915999228087073,6.39900045028254,0.09135400784778142,30.542000385956463,158.11200102921723,0.9933012404708669,3.1991599922808707,0.433459985848263,11.274799768426123,0
7.1,0.43,0.42,5.5,0.071,28.0,128.0,0.9973,3.42,0.71,10.5,1
5.836438697664109,0.2814642294574216,0.27585691782968647,4.8317806511679455,0.03146422945742161,58.34276713187458,139.41430821703136,0.9901505817798344,3.16878537674453,0.3965723286812542,12.470715410851568,0
9.1,0.68,0.11,2.8,0.093,11.0,44.0,0.99888,3.31,0.55,9.5,1
5.3,0.47,0.1,1.3,0.036,11.0,74.0,0.99082,3.48,0.54,11.2,0
6.6,0.28,0.41,7.0,0.046,59.0,194.0,0.99558,3.14,0.48,9.4,0
7.3,0.33,0.22,1.4,0.041,40.0,177.0,0.99287,3.14,0.48,9.9,0
6.968620267751325,0.3808275674556144,0.28520689186390363,4.345516210058794,0.04064482430473253,30.04137837278072,120.56206755917108,0.9924662053964491,3.276034459319518,0.5718966220414459,11.723104057692531,0
6.9,0.22,0.32,5.8,0.041,20.0,119.0,0.99296,3.17,0.55,11.2,0
